name,positions,company
นาย วัฒน์ชัย วิไลลักษณ์,"ประธานกรรมการบริหาร,ประธานเจ้าหน้าที่บริหาร,กรรมการ",samtel
นาย จง ดิลกสมบัติ,"กรรมการผู้จัดการใหญ่,กรรมการ",samtel
นาย ขจรวุฒิ ตยานุกรณ์,กรรมการ,samtel
นาย เจริญรัฐ วิไลลักษณ์,กรรมการ,samtel
นาย ธนานันท์ วิไลลักษณ์,กรรมการ,samtel
น.ส. รพีพรรณ เหลืองอร่ามรัตน์,"กรรมการอิสระ,กรรมการตรวจสอบ",samtel
นาย วิชัย โภคาสัมฤทธิ์,"กรรมการอิสระ,ประธานกรรมการตรวจสอบ",samtel
นาย ศิริชัย รัศมีจันทร์,กรรมการอิสระ,samtel
นาย อดุลย์ โชตินิสากรณ์,ประธานคณะกรรมการบริษัท,sanko
นาย รัฐวัฒน์ ศุขสายชล,ประธานเจ้าหน้าที่บริหาร,sanko
นาย มาซามิ คัตซูโมโต,กรรมการ,sanko
นาย เคะอิซูเคะ ฮามาด้า,กรรมการ,sanko
นาย ยุทธนา แต่ปางทอง,กรรมการ,sanko
นาง พูนศรี ปัทมวรกุลชัย,กรรมการ,sanko
นาย นิพันธ์ ตั้งพิรุฬห์ธรรม,"กรรมการอิสระ,กรรมการตรวจสอบ",sanko
นาย สันติ เนียมนิล,"กรรมการอิสระ,กรรมการตรวจสอบ",sanko
นาย นที อ่อนอิน,ประธานกรรมการ,sappe
นาย อดิศักดิ์ รักอริยะพงศ์,"ประธานกรรมการบริหาร,รองประธานกรรมการ",sappe
น.ส. ปิยจิต รักอริยะพงศ์,"ประธานเจ้าหน้าที่บริหาร,กรรมการ",sappe
นาย อนันท์ รักอริยะพงศ์,กรรมการ,sappe
นาย อานุภาพ รักอริยะพงศ์,กรรมการ,sappe
นาง นิรัชรา ศิริอำพันธ์กุล,กรรมการอิสระ,sappe
นาย ธนา เธียรอัจฉริยะ,กรรมการอิสระ,sappe
นาย สุรัตน์ ประลองศิลป์,"กรรมการอิสระ,กรรมการตรวจสอบ",sappe
นาย ผดุงเดช อินทรลักษณ์,"กรรมการอิสระ,ประธานกรรมการตรวจสอบ",sappe
นาย สรรเสริญ วงศ์ชะอุ่ม,"ประธานกรรมการ,กรรมการอิสระ",sat
นาย ยงยุทธ กิตะพาณิชย์,รองประธานกรรมการ,sat
น.ส. นภัสร กิตะพาณิชย์,"กรรมการผู้อำนวยการ,กรรมการ",sat
นาย ยงเกียรติ์ กิตะพาณิชย์,กรรมการ,sat
นาย ไพฑูรย์ ทวีผล,"กรรมการอิสระ,กรรมการตรวจสอบ",sat
นาย ปัญจะ เสนาดิสัย,"กรรมการอิสระ,ประธานกรรมการตรวจสอบ",sat
นาย อัจฉรินทร์ สารสาส,กรรมการอิสระ,sat
นาย สุทัศน์ เศรษฐ์บุญสร้าง,"กรรมการอิสระ,กรรมการตรวจสอบ",sat
